Country_Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Libya,LBY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.61576054,13.1121256,12.15071795,16.28054008,16.33089194,12.16104869,15.50164204,12.36129762,11.96044577,9.481002038,11.84062851,10.74612403,13.51683838,19.35899613,11.63894656,9.516585449,21.0482644,19.10967795,21.664813,26.01803069,19.80079923,8.442420696,15.21876542,21.68551732,26.22372114,17.38201284,13.80046746,13.70775618,15.13376305,14.16288448,,,
St. Lucia,LCA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,20.93110906,21.11204141,20.74966674,19.71886245,20.92214911,21.54225741,21.22221344,20.76615771,21.1127612,22.57548951,22.60070406,22.46421623,22.12319945,22.05788942,23.96082909,25.85480169,24.77378914,25.04671629,25.44000611,24.70659041,24.343054,24.48732809,22.14311903,18.50865503,18.42995719,19.1888026,18.7652417,20.78250104,22.41293252,22.91395293,19.74986867,19.57706735,20.06825521,21.33435591,22.19013725,19.30601412,19.48018093,20.66980473,21.26848107,19.95608832,20.45457305,19.66005102,18.97979293,18.59198883,19.64856829,19.68978798,20.58825673,21.75662566,22.94863657,20.26885225,21.63050177,22.04361664,22.13690794,22.06965237,21.36775411,20.10767925,18.99877572,18.56732039,19.0663051,18.63061866,17.4632055,19.91251127,
Least developed countries: UN classification,LDC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.83863853,21.30702588,21.93751951,22.99315086,23.51214738,24.10648407,23.60648093,24.1570494,25.57473681,26.79877642,25.74335933,25.76593908,27.14129758,27.73198064,28.9413579,29.71432517,29.89685699,31.23563708,29.9189736,30.59610241,29.295704,28.96253724,
Low income,LIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.79447616,17.21426003,19.09032287,16.77483932,18.30115438,19.6676805,19.51548794,19.38604374,19.63790366,21.5200473,21.37577342,21.90154459,22.29529261,22.63820067,23.17244979,23.23013299,25.11244446,23.89942294,25.00074429,26.02840562,28.24613607,28.59102972,28.93965874,30.53462463,26.62152432,27.79516103,25.34831721,23.59739098,
Liechtenstein,LIE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.20656764,17.29101882,15.33395506,17.00455319,14.44382623,12.53092528,14.33369318,15.23735753,15.85183803,19.27319367,18.94759953,17.06761566,17.30176428,13.73614432,15.7124227,15.57737894,16.21031023,14.44502431,20.04922067,25.82129154,33.76824447,27.77483677,30.76140188,28.89120978,25.82701339,23.82263279,23.65969444,23.33229973,22.7775225,21.72447606,22.20588967,22.87018759,24.27536487,25.55723479,27.02716704,25.73108786,24.24908349,24.38614266,25.1367897,27.29051514,28.03927368,22.0040128,23.28905072,22.02046895,25.25376152,26.82745552,27.97990935,27.95214336,27.55238306,24.43386575,,,,,,34.27579881,36.45304446,39.72663052,38.05677477,34.10871606,33.70564741,35.26413045,
Lower middle income,LMC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,31.64061806,32.45742632,32.28802827,33.91088701,34.79231221,36.19046028,36.70420579,39.39571399,42.3325249,46.08833572,49.46765556,47.37269322,41.57456281,45.58114824,41.49203435,37.11385773,33.86898371,29.95099094,27.42559403,26.53295667,24.91042984,24.73083473,26.87332422,28.98709965,27.06294946,27.92870927,25.66014099,26.57120497,27.29533509,25.89615899,26.0641167,25.60638603,26.23680035,24.35332108,26.09789313,26.22090433,27.64705517,29.64831665,29.94345241,30.46655777,32.03233917,31.43250304,32.0453117,32.09558783,31.23451418,30.80240299,28.86257495,29.22699929,28.46878254,28.01483407,28.9350014,29.71790991,29.05077622,26.98114441,28.59344807,
Low & middle income,LMY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.54834668,25.19821262,22.67022212,23.99973778,26.01268688,27.57883599,27.97865743,25.89346976,26.19743971,26.95951493,29.97278773,30.45304929,29.91232429,30.75199882,32.03279802,33.98163242,33.33140582,34.10950432,33.24159183,31.65111313,33.1912555,32.45868461,29.70203213,27.15368046,25.63843814,25.79452448,24.80828151,24.32792757,25.50500806,26.93579776,27.04758449,26.39091092,26.6912328,26.15385718,26.52471323,25.92212268,25.32416243,24.72913829,23.8753232,23.79649874,23.81638596,24.66442143,25.05051076,26.5175705,27.9636921,27.6424849,28.18649583,29.40283852,30.49994465,30.72119445,31.88644546,32.55513945,32.69601075,32.76216635,32.8772959,32.44006501,31.99250186,32.36344141,33.28849138,32.85520121,33.12336221,33.78482169,
Lesotho,LSO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2.024291498,3.921568627,7.023411371,8.630952381,9.703504043,11.47959184,10.12345679,11.57571462,12.30348599,11.67232598,10.18329939,9.140767824,11.25401929,14.26872771,12.68292683,18.08318264,34.26791277,23.7953599,25.02157032,32.746623,37.04275513,37.59910761,,,,,,,,,,,,,,,,,,,,,,,,,,24.9261798,27.98274561,30.53925676,31.30150256,25.33152348,35.72059552,32.66674222,34.09681802,30.43576649,28.77600605,22.20561266,22.63007048,26.2660946,30.68881218,,
Late-demographic dividend,LTE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,30.9744333,20.46019193,16.56276848,19.69243804,20.93881135,22.79619781,24.87669468,20.70635707,21.67356805,22.55409526,26.22582285,26.58985302,25.11227975,25.98022965,26.60289248,27.92558578,25.58903826,25.61938268,26.52001937,25.90961659,25.13416101,25.1250183,24.21726361,23.77631569,24.96759533,27.66838657,26.22396647,25.77773375,27.88876295,30.84020552,27.85444602,29.77683806,29.69855597,29.19116119,28.73340919,27.42435138,27.13149634,26.26523513,25.01744642,24.79587839,25.29443955,26.70891752,26.86534478,28.38320641,29.53943404,28.75730429,29.0474096,30.67342955,32.00008089,32.36527961,33.63646581,34.11614234,34.54543212,34.84924955,35.00777158,34.9947666,34.82946805,34.76636352,35.60018071,35.80140337,36.44560338,36.40573907,
Lithuania,LTU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.79479506,21.11234211,24.6218725,24.3796183,21.39656884,18.83263051,19.08929483,20.80901102,21.96890618,22.88795697,24.26625207,26.94713168,32.30990742,28.12396251,12.6569993,18.12570546,21.96246481,19.76016699,19.52576376,19.62259089,21.26976178,19.20825021,19.18111939,20.35634844,17.71417625,13.93990209,19.67156099,
Luxembourg,LUX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,21.98722234,25.28122374,24.28771503,23.06106052,18.04285454,19.50994243,19.39300543,17.38353671,21.25141567,18.7951946,21.49294748,20.91162348,21.17042143,20.74526467,21.07315401,17.28378771,20.68862725,23.54530811,24.31447489,24.00795529,24.71269471,26.41455862,22.9760003,23.14809045,21.89742561,20.44833534,19.65702892,21.33919642,22.32558039,23.68847133,22.5591443,22.21180341,20.42786293,21.30955825,21.30531962,21.51025729,19.00387549,19.51332535,20.57963948,16.1829008,18.08319349,19.26879771,18.75230488,18.14537269,19.09358676,18.95848577,17.93191326,18.88971755,17.04468829,18.28912263,17.17377353,17.55439807,
Latvia,LVA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.66546458,19.02746676,21.05534412,25.65003313,22.08554559,24.48640094,27.8515753,27.84728001,29.78659275,33.08048691,35.05753066,39.82314164,41.55970383,35.2712985,22.43661161,20.34392453,25.71018082,27.46517074,24.28554913,23.80626063,23.66418355,21.06228276,21.91308226,23.10720517,22.99289294,21.95518294,25.77883803,
"Macao SAR, China",MAC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,22.00196823,24.39399314,22.24978533,22.72602111,25.16901523,24.81984567,25.13177199,24.57100796,22.81105991,27.61629836,32.02991398,31.9842272,31.98511117,26.32432047,19.61730857,18.68325253,16.00538368,15.83473475,10.37907631,9.241181594,9.888551165,13.63478313,16.06896067,25.53713494,33.52042617,36.54787051,30.40459206,18.50513161,13.24663602,13.77310976,14.64703837,14.06910689,19.79631302,25.33693996,21.84717936,19.56086247,17.21844659,14.10858977,25.61713676,23.13306269,
St. Martin (French part),MAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,10.24347441,9.695464011,11.4344909,12.01055022,10.45456442,10.61662198,10.09892896,13.25246497,12.58834129,14.19449104,18.48559013,17.94463888,15.27950311,16.86300515,20.45915325,25.38793222,29.19775238,32.50939491,25.43423868,24.49269055,30.35348265,31.71888457,33.42852203,26.3485595,31.1128523,30.67794612,27.48215829,25.11699806,24.44381647,30.27081388,31.06029454,27.32216106,27.71036859,26.47419556,25.66747298,25.39394203,24.47144061,24.92166377,27.80506118,25.83248185,26.35569717,27.61469972,27.21162871,29.03533518,30.93419179,30.27960726,30.90230834,33.88537983,39.08912504,35.04622015,34.07441016,35.77700631,35.01906518,34.67513361,30.77425423,30.17718823,31.95799128,31.65807145,32.1395673,30.59493352,28.77842174,31.05523169,
Monaco,MCO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.87669597,24.24536028,23.81354663,25.8731283,22.88355024,23.94695909,23.28235983,21.66018247,23.17759875,26.35915022,30.82556305,32.74808062,38.10555493,39.22791869,23.14189738,23.85178664,24.04867145,24.19851929,24.93820017,26.21880712,23.59500879,21.98210383,22.77754993,25.61476962,25.34955792,24.17428997,28.66601012,
Madagascar,MDG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,6.961362538,5.8355142,5.044498679,6.758229906,7.070196366,6.500634036,8.53281324,9.264742035,10.31932152,10.78345469,9.912717366,11.21947335,8.819759241,9.097383528,8.660183993,8.137158292,8.134726114,8.078257039,9.586574396,16.09393071,46.58965819,35.68788596,26.3480536,25.99914214,26.82163614,18.76390559,20.50558138,25.00070536,17.6010365,40.7488309,35.96231421,30.67470925,36.09386686,37.87512495,32.87287107,8.870919191,9.526116187,10.1519133,12.24653094,12.2933453,11.93054641,14.50921734,10.97024314,13.72456569,21.15102512,19.3271127,20.311268,26.51793134,38.74609622,37.2218957,27.02738973,23.35116673,20.16891879,16.51291325,16.49068965,15.99188793,16.36599339,15.8063769,20.70297524,22.68404813,17.71532511,17.33937822,
Maldives,MDV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8598671,33.56318959,43.27579728,45.17699292,51.78044634,46.72554421,45.48266408,34.04009262,
Middle East & North Africa,MEA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,30.23415682,27.68768834,29.22618097,23.66054436,30.19919623,30.81122851,35.78969382,36.71330645,35.45730985,26.25300986,28.77109236,27.30076402,27.21412375,29.05813737,27.55491712,22.6581814,21.71002287,19.49657817,20.36649982,18.50244553,28.34344333,23.39011544,23.55930311,24.04026914,22.20058744,23.60386386,23.91526349,21.61421287,23.30430441,22.74825839,21.08525402,22.21532281,22.09265482,23.12663644,23.67950902,22.66573352,23.50280656,26.17949215,27.03779112,27.93035598,26.51085992,26.23521468,25.68857647,25.51066619,26.58313691,28.13335121,27.94244299,27.77106751,26.59072437,27.32175863,25.97177167,23.19123069,
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,18.36883436,17.56372881,16.45494737,18.37339623,18.86466135,20.26084249,19.45644737,20.1564759,19.3893188,19.66480296,22.73918919,20.2417551,20.31323894,21.38209841,23.17228889,23.69229091,22.2885558,22.8457112,23.60549422,25.94664928,25.72981767,25.94430226,21.55988646,19.78151126,18.93074176,20.00977669,17.83419879,18.31057874,22.75126853,23.10624119,23.27060354,23.42627673,23.32059903,23.02057622,24.92335243,20.96587176,21.57212184,22.59693366,23.69316212,22.57876667,22.95818123,20.83501268,20.70577508,21.09587417,22.11755825,21.64402786,22.82291704,23.11880995,24.10684385,22.88891649,22.79309499,23.28120862,23.88655517,22.49338333,21.87150179,23.3130633,23.62131194,22.90497229,22.71140714,21.16019805,19.18962987,20.56429157,
Marshall Islands,MHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.67740876,18.05294122,29.29480211,26.61432555,19.68652549,37.76902391,42.60357683,23.04530878,12.72568694,24.11201177,20.21022013,16.74710369,20.18753454,22.3097432,22.33908167,51.47037224,20.59524305,18.18579864,
Middle income,MIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.54981023,25.88655852,23.27733803,24.91009392,26.631756,28.36973537,28.84053954,26.60299627,26.90860818,27.72615387,30.7850104,31.27511126,30.70109985,31.50097644,32.81181038,34.84142592,34.1522415,35.02651014,34.15907443,32.41100835,33.79242496,33.01824228,30.2551247,27.66903429,26.12111279,26.25940994,25.28826802,24.86546542,25.99990031,27.48333815,27.58635399,26.9653852,27.13722662,26.57912331,26.9098523,26.31323379,25.69982691,25.1272418,24.27202006,24.1977595,24.222658,25.10788922,25.51294858,26.98160194,28.45910097,28.12501147,28.66374613,29.8870169,31.01363001,31.26173443,32.39274705,32.75292314,32.83278259,32.85993835,32.94999441,32.5008204,32.02658533,32.38149272,33.35507442,32.90849101,33.20909236,33.89172154,
North Macedonia,MKD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.76315789,16.80785124,14.72110269,15.2046342,14.70324675,19.73462097,19.09791856,19.93958899,21.16539054,18.72711477,21.88010264,17.35547341,20.83022341,17.92931736,21.04592109,19.84554883,21.40813523,23.71268662,27.93270505,25.74248352,24.46809484,26.91313396,28.92717638,28.80804796,30.29522526,30.40357525,32.50968821,32.27294348,32.32881107,34.2601161,29.9174898,32.32897807,
Mali,MLI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,17.39216374,17.08132587,17.34084562,15.27731721,16.0058257,17.08612917,16.88687405,13.53295457,15.5218721,13.36337963,15.58858407,15.91783593,15.47452634,,,,,,12.84284932,16.63634227,20.15162433,18.50080202,21.33886863,19.09127106,17.11453195,20.81833292,15.46444522,20.67475278,21.1720845,19.3917498,20.66446268,19.80431638,17.89321376,17.17565756,20.48951646,15.74576558,20.81183597,21.62901962,20.88189177,21.19244855,23.87413706,24.11794257,21.99955496,24.02574505,19.72344879,17.18306267,19.1059634,20.16095775,20.76089776,23.9626488,21.58921477,20.4583026,22.53168264,16.46576809,21.20763939,
Malta,MLT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,30.02684193,26.64201153,22.88991544,20.27515715,24.88435567,21.56203669,25.22799608,23.82014913,21.51482521,23.37164517,22.57686505,24.83642783,28.93152305,27.48765096,26.51172779,25.78056083,23.39094667,25.23852987,26.40661631,27.15323175,30.62667752,28.9600176,25.27804404,27.37688378,28.09763205,25.71137497,26.73553444,24.54882276,25.77195823,23.56125356,26.91052488,20.7228124,17.35746377,22.83818804,24.03062887,27.68579802,23.59800111,23.55836485,22.12858524,20.03163141,22.27618181,17.68188776,17.15527191,16.1738605,15.66431649,24.13996619,23.25468879,21.33692885,20.99421073,21.24018537,21.93377646,23.00205023,
Myanmar,MMR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.37000045,21.19664107,26.41271366,29.55147494,30.74849489,31.62369518,33.2326202,33.27945094,34.44031133,32.1870246,30.64197908,30.01031483,30.82191048,
Middle East & North Africa (excluding high income),MNA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.20882494,21.61350264,23.81308071,24.93448281,20.99041753,21.96245625,22.744212,21.66488333,22.97759207,22.62314051,25.01176119,26.34599149,24.14867983,24.4698837,25.46385139,27.44406749,27.08847925,26.41613865,28.20257712,27.62434229,28.04251664,27.99749229,26.40294755,25.72733349,27.16752619,26.2066826,,,,
Montenegro,MNE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.38840423,23.43569272,18.76108628,15.41392518,16.63114309,17.72650488,23.92800797,34.7571406,41.17661275,26.94314346,21.76993303,19.32886157,20.5856588,19.60638588,20.22139308,20.09515908,26.104569,30.22280757,31.91485118,31.97779425,31.18637041,26.65491585,
Mongolia,MNG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,69.95587188,70.22934006,58.00629748,57.8003324,62.79199118,63.8526573,50.83144089,46.80279049,47.80109598,29.06732538,30.96435916,25.65486979,21.06595754,19.06659767,26.78499582,26.20102876,25.03468614,30.46552432,31.68812282,29.01074048,25.17394979,24.6417076,32.26278842,31.18315703,37.52855916,35.88518795,38.7051386,43.56614148,34.37094592,42.08695429,58.1507248,55.89861922,53.2757084,35.17529764,24.51384852,22.62940994,27.4062543,39.37792751,35.59184516,22.38359767,36.71902957,
Northern Mariana Islands,MNP,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.03826158,28.6954181,28.5792751,24.52504232,34.00847444,21.50581211,21.45545727,23.9530666,40.42522606,37.66567051,30.57318298,36.40125777,29.88906983,25.32219654,22.51535366,21.5948763,20.51163834,20.99188763,18.32691194,21.9396708,28.82836123,49.52865131,53.9879748,52.85512391,41.24912976,46.60232264,33.18629589,50.0478227,60.0583115,51.27487956,49.82381747,
Mauritania,MRT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,24.73101671,30.19061572,18.40759183,8.167179241,7.062882708,6.966356825,10.87662182,13.95173038,11.39034345,11.16953354,11.58646791,15.41668927,4.380306684,8.159542767,17.48889824,21.50250822,19.83054596,15.7171864,12.94302928,18.37399337,21.2463785,23.90598528,18.44318619,17.08181128,19.68572457,20.80849919,19.78892506,19.55921648,12.98624488,13.95127959,14.63385128,14.44435021,10.01059017,34.30771715,14.23857208,12.31539317,10.57883538,9.762306469,11.14074592,11.29580112,12.50854692,9.543800129,21.47532956,35.25382323,48.90534012,26.00065679,28.14386093,33.01992763,26.43301718,32.25108313,38.65356581,49.16682252,47.55744245,41.79671959,38.46147699,31.27766961,37.89878681,46.44971302,46.9436065,46.84147402,57.16103311,
Mauritius,MUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,30.80357143,29.95222345,30.72866731,31.21727749,20.73128665,25.25222843,18.1663113,17.46454595,22.04038997,23.4685281,21.92893401,25.59243663,31.01837325,31.11738895,30.21044625,28.22175906,29.06688133,30.53955426,31.77928489,25.58049171,24.67869351,29.38878339,25.77860947,26.70459218,25.98179761,20.73081161,22.05191651,23.67924522,24.39287106,22.66804238,25.57320411,25.98516522,25.34599337,23.76574946,27.10508285,23.94638391,24.38056833,21.52745945,19.06876716,17.49244541,17.27291006,17.66798277,18.04670361,19.43593929,18.22619907,19.4520149,
Malawi,MWI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,11.84793727,13.55204397,16.45177085,19.02654867,18.76145108,18.38674033,18.10246285,16.3798402,16.37076999,13.59422357,17.50781976,20.74874566,21.52601969,23.63937403,28.48893167,23.3790077,21.84440093,23.84662956,26.66948213,28.91392383,30.42132513,34.98689532,37.31369511,37.57026858,33.56002514,27.5809991,25.98541777,23.08195104,26.36137274,29.870858,32.36032616,37.79047394,35.3625516,39.1837114,41.20208123,43.63990237,41.47919852,42.97308327,26.6749752,22.38200051,26.86748915,24.39821997,24.77734315,22.76338506,23.0495646,22.39641781,22.70352422,23.40953497,21.45830438,17.83569496,23.3865411,23.18825797,25.74862137,25.9371067,24.97760843,25.42421413,25.99548051,25.54736175,23.89746919,21.04819209,19.69901269,22.2712719,
North America,NAC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,21.47646798,22.02062604,22.63359034,23.42500693,23.00199298,20.71334976,22.35444193,23.60589872,24.72691428,25.12317028,23.35860098,24.37460937,21.89356898,22.08667562,24.76886225,23.99022872,23.59142594,23.51078168,22.89657757,22.62246736,21.51641731,20.04811603,19.94184924,20.24991468,21.15470416,21.13906088,21.50509175,22.32413047,22.83207572,23.23797196,23.46978716,22.01199911,21.59218296,21.65145158,22.5522347,23.31267027,23.53944223,22.67850725,21.32291864,18.12945196,19.13655025,19.55869807,20.44455322,20.79060742,21.1571374,21.40371387,20.72987143,21.02464539,21.35430761,21.44239495,21.13566469,21.30901737,
Namibia,NAM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,23.91904856,23.04692368,18.24150767,17.08270797,13.19597802,9.915910938,8.135859463,12.82510785,15.0198559,14.82508572,27.05753652,15.42148665,18.45096002,15.2887662,19.06764533,19.34800504,20.4759779,17.71963207,22.34970266,20.51071826,17.04146597,22.25254245,18.58844868,19.38828244,19.06046146,19.66981339,22.21202147,24.06133371,27.47392346,26.11592517,23.77999896,22.05400887,26.72266896,29.39541911,34.77655216,30.5564401,22.0299436,17.76649567,14.916348,15.32911344,13.6920671,15.7439367,
New Caledonia,NCL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,17.06555676,18.13253347,16.7307576,14.54671925,14.03508628,20.88828249,,,,31.3999986,,,,,,,,21.26648557,22.3639044,22.93979677,22.91938446,24.4979752,29.42880374,26.60267717,29.84674144,33.87309807,37.5729019,41.30290521,34.04040472,42.44388211,41.66504212,40.91708596,39.34408795,35.60319695,34.72253256,29.23584472,27.79288432,,,,,
Niger,NER,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,6.695547037,6.908799258,9.876606466,12.31646223,10.79939294,7.970064434,7.842110811,8.668275471,9.71582791,6.22264169,9.849693719,7.778458623,11.06927833,14.93725677,15.05518345,14.31416965,14.20970922,19.68237006,22.9935619,25.83281469,28.11320797,20.29157548,20.58823621,12.54548037,3.148002948,12.74721907,11.60145542,11.65251141,19.0518244,13.67754897,11.28478681,12.09037478,8.501262155,6.531343933,12.98262195,12.03334627,14.6672771,13.63018468,14.62662941,11.19952693,13.14220964,13.79242825,14.62602192,13.93030023,12.49715251,19.33543003,19.8084879,18.91377332,26.44355253,28.47227196,32.64046052,31.61312883,29.31424369,29.71248147,31.11008199,32.35682287,27.52106963,26.01525869,28.98344777,30.60844394,28.49072424,27.56041675,
Nigeria,NGA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,89.38105309,85.93389861,75.75313499,58.94737865,46.39087542,54.95058656,49.98770883,43.64421915,52.48869056,53.1866852,48.40571698,43.77938896,44.48885975,42.08362086,37.23966698,36.62555769,38.47745854,40.6149508,38.34181136,34.10954141,30.92588983,27.58250942,29.38679832,27.11796542,26.18958967,27.86558554,21.24460887,19.8969961,22.04953582,17.562103,16.3605621,14.95882591,14.90390593,15.80270277,15.49010409,15.36673615,15.47432765,19.8137748,25.41589099,27.49711671,33.83469467,
Nicaragua,NIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,14.88343555,14.84132906,17.22341104,17.3864797,19.62446358,20.9188562,22.98961526,20.99256529,17.73653946,18.96940279,18.59421363,17.71517473,12.84808284,23.98171053,31.49732766,21.41920522,17.32108814,25.62536029,12.33952848,-5.739737945,16.77885309,23.59401806,18.77746918,22.48170603,22.22851493,23.13860585,16.89278248,15.79869303,26.75106121,27.46168175,19.27580248,20.77637902,20.92481035,19.46602168,17.53131976,18.92908425,22.17680296,26.28560012,25.82443338,33.00268271,26.65475319,24.30690783,22.43231223,22.25050899,24.11100278,25.88521373,28.25298518,31.30435418,33.60165733,23.20028911,24.8400186,30.98247119,31.01123414,30.90450411,28.87974501,33.4764615,31.20014937,29.9153469,24.07466885,17.37132749,19.26095918,23.61743485,
Netherlands,NLD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,28.36912361,29.71906673,28.34215107,25.73066609,25.74619713,24.60215728,22.93767018,22.84515563,23.78278394,23.62467042,22.74494528,23.61336176,20.69829861,19.68464879,20.54452248,21.13439585,21.46813388,22.71711076,22.62618748,23.99702504,24.75997216,24.2428471,23.33335354,23.32444768,21.26906869,21.51561759,21.72831189,22.56133478,22.84295183,22.94373502,23.21681022,22.57022568,22.71826447,21.00862638,20.48809501,20.32133856,20.45407101,21.02366623,23.34948399,22.33087865,20.72123833,20.22162528,20.03970115,18.72471155,18.51004523,17.91262136,22.47495681,20.48756453,20.59267408,20.95758714,22.09641414,21.75649379,21.45381127,
Norway,NOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,32.90615099,34.14676813,31.15283049,33.20069577,36.49844726,37.44624641,38.88761415,38.10642265,29.93833235,28.60179807,28.2880743,27.76887399,28.76126878,26.37899555,27.52632847,27.49990221,32.89168656,31.49029336,30.37928937,27.39153443,24.58392233,22.17211522,21.51106946,22.02478373,22.92634214,24.1041263,22.7998847,25.06536177,28.31475492,24.6030423,21.83896455,20.61719382,20.47896704,19.58485871,21.69521374,22.62567544,24.18169423,27.38121832,26.16150574,24.73830349,25.439527,25.91622465,26.41470986,27.85062242,27.78155599,27.48726523,28.10498401,27.83425412,28.05762683,29.85541678,30.30985524,25.34768011,
